vehicle_id,device_id,ride_date,minute_offset,max_vibration_magnitude,above_threshold
116IAG,1086344,2026-07-18,1045,4562.7,True
116IAG,1086344,2026-07-18,1046,4596.9,True
116IAG,1086344,2026-07-18,1047,5699.9,True
116IAG,1086344,2026-07-18,1048,677.8,False
116IAG,1086344,2026-07-18,1049,1185.8,False
116IAG,1086344,2026-07-18,1050,8050.4,True
116IAG,1086344,2026-07-18,1051,3099.4,True
116IAG,1086344,2026-07-18,1052,5123.4,True
116IAG,1086344,2026-07-18,1053,4174.5,True
116IAG,1086344,2026-07-18,1186,2914.0,True
116IAG,1086344,2026-07-18,1187,730.7,False
116IAG,1086344,2026-07-18,1188,2455.7,False
116IAG,1086344,2026-07-18,1189,6365.5,True
116IAG,1086344,2026-07-18,1190,5569.4,True
116IAG,1086344,2026-07-18,1191,4990.6,True
116IAG,1086344,2026-07-18,1192,4213.9,True
116IAG,1086344,2026-07-18,1193,6879.7,True
116IAG,1086344,2026-07-18,1194,3862.0,True
116IAG,1086344,2026-07-18,1195,9286.1,True
116IAG,1086344,2026-07-18,1196,8202.8,True
116IAG,1086344,2026-07-18,1197,7341.5,True
116IAG,1086344,2026-07-18,1198,1008.2,False
116IAG,1086344,2026-07-18,1199,629.0,False
116IAG,1086344,2026-07-18,1200,1024.8,False
116IAG,1086344,2026-07-18,1201,5884.6,True
116IAG,1086344,2026-07-18,1202,5767.7,True
116IAG,1086344,2026-07-18,1203,4847.3,True
116IAG,1086344,2026-07-18,1204,6524.6,True
116IAG,1086344,2026-07-18,1205,6182.2,True
116IAG,1086344,2026-07-18,1206,8754.5,True
116IAG,1086344,2026-07-18,1207,678.0,False
116IAG,1086344,2026-07-18,1208,673.1,False
116IAG,1086344,2026-07-18,1209,674.2,False
116IAG,1086344,2026-07-18,1210,677.1,False
116IAG,1086344,2026-07-18,1211,671.0,False
116IAG,1086344,2026-07-18,1212,672.1,False
116IAG,1086344,2026-07-18,1213,677.0,False
116IAG,1086344,2026-07-18,1214,670.0,False
116IAG,1086344,2026-07-18,1215,667.0,False
116IAG,1086344,2026-07-18,1216,670.1,False
116IAG,1086344,2026-07-18,1217,668.0,False
116IAG,1086344,2026-07-18,1218,671.2,False
116IAG,1086344,2026-07-18,1219,665.2,False
116IAG,1086344,2026-07-18,1220,663.1,False
116IAG,1086344,2026-07-18,1221,663.0,False
116IAG,1086344,2026-07-18,1238,6483.6,True
116IAG,1086344,2026-07-18,1239,3655.4,True
116IAG,1086344,2026-07-18,1240,6439.9,True
116IAG,1086344,2026-07-18,1241,799.2,False
116IAG,1086344,2026-07-18,1242,7533.0,True
116IAG,1086344,2026-07-18,1243,4952.6,True
116IAG,1086344,2026-07-18,1244,4687.0,True
116IAG,1086344,2026-07-18,1245,4040.0,True
116IAG,1086344,2026-07-18,1246,4114.7,True
116IAG,1086344,2026-07-18,1247,5433.0,True
116IAG,1086344,2026-07-18,1248,3149.8,True
116IAG,1086344,2026-07-18,1249,4439.7,True
116IAG,1086344,2026-07-18,1250,4082.6,True
116IAG,1086344,2026-07-18,1251,588.1,False
116IAG,1086344,2026-07-18,1252,586.1,False
116IAG,1086344,2026-07-18,1253,4990.6,True
116IAG,1086344,2026-07-18,1254,5625.3,True
116IAG,1086344,2026-07-18,1255,8088.2,True
116IAG,1086344,2026-07-18,1256,4027.3,True
116IAG,1086344,2026-07-18,1257,3334.4,True
116IAG,1086344,2026-07-18,1258,5489.7,True
116IAG,1086344,2026-07-18,1259,5882.3,True
116IAG,1086344,2026-07-18,1260,6562.4,True
116IAG,1086344,2026-07-18,1261,7229.8,True
116IAG,1086344,2026-07-18,1262,610.0,False
116IAG,1086344,2026-07-18,1263,617.0,False
116IAG,1086344,2026-07-18,1264,617.1,False
116IAG,1086344,2026-07-18,1265,619.0,False
116IAG,1086344,2026-07-18,1266,623.0,False
116IAG,1086344,2026-07-18,1267,1056.0,False
116IAG,1086344,2026-07-18,1268,6588.1,True
116IAG,1086344,2026-07-18,1269,5760.5,True
116IAG,1086344,2026-07-18,1270,1314.3,False
116IAG,1086344,2026-07-18,1271,6543.9,True
116IAG,1086344,2026-07-18,1272,4764.0,True
116IAG,1086344,2026-07-18,1273,7569.4,True
116IAG,1086344,2026-07-18,1274,8509.8,True
116IAG,1086344,2026-07-18,1275,3884.0,True
116IAG,1086344,2026-07-18,1276,5891.9,True
116IAG,1086344,2026-07-18,1277,821.9,False
116IAG,1086344,2026-07-18,1278,5347.7,True
116IAG,1086344,2026-07-18,1279,3877.9,True
116IAG,1086344,2026-07-18,1280,6401.0,True
116IAG,1086344,2026-07-18,1281,4608.5,True
116IAG,1086344,2026-07-18,1282,5645.1,True
116IAG,1086344,2026-07-18,1283,3784.4,True
116IAG,1086344,2026-07-18,1284,7451.1,True
116IAG,1086344,2026-07-18,1285,5137.4,True
116IAG,1086344,2026-07-18,1286,640.1,False
116IAG,1086344,2026-07-18,1287,2310.2,False
116IAG,1086344,2026-07-18,1288,6677.5,True
116IAG,1086344,2026-07-18,1289,6990.7,True
116IAG,1086344,2026-07-18,1290,783.5,False
116IAG,1086344,2026-07-18,1291,8315.9,True
116IAG,1086344,2026-07-18,1292,5683.4,True
116IAG,1086344,2026-07-18,1293,8440.3,True
116IAG,1086344,2026-07-18,1294,1965.8,False
116IAG,1086344,2026-07-18,1295,6730.7,True
116IAG,1086344,2026-07-18,1296,8635.9,True
116IAG,1086344,2026-07-18,1297,6251.4,True
116IAG,1086344,2026-07-18,1298,3414.3,True
116IAG,1086344,2026-07-18,1299,642.0,False
116IAG,1086344,2026-07-18,1300,644.1,False
116IAG,1086344,2026-07-18,1301,646.1,False
116IAG,1086344,2026-07-18,1302,1252.0,False
116IAG,1086344,2026-07-18,1303,6572.6,True
116IAG,1086344,2026-07-18,1304,7940.8,True
116IAG,1086344,2026-07-18,1305,619.3,False
116IAG,1086344,2026-07-18,1306,604.0,False
116IAG,1086344,2026-07-18,1307,608.1,False
116IAG,1086344,2026-07-18,1308,7698.0,True
116IAG,1086344,2026-07-18,1309,7897.3,True
116IAG,1086344,2026-07-18,1310,3852.0,True
116IAG,1086344,2026-07-18,1311,3928.8,True
116IAG,1086344,2026-07-18,1312,6131.1,True
116IAG,1086344,2026-07-18,1313,5019.0,True
116IAG,1086344,2026-07-18,1314,6463.0,True
116IAG,1086344,2026-07-18,1315,4900.0,True
116IAG,1086344,2026-07-18,1316,6458.7,True
116IAG,1086344,2026-07-18,1317,4108.2,True
116IAG,1086344,2026-07-18,1318,655.0,False
116IAG,1086344,2026-07-18,1319,655.1,False
116IAG,1086344,2026-07-18,1320,659.0,False
116IAG,1086344,2026-07-18,1321,9003.2,True
116IAG,1086344,2026-07-18,1322,4654.9,True
116IAG,1086344,2026-07-18,1323,6984.7,True
116IAG,1086344,2026-07-18,1324,6027.6,True
116IAG,1086344,2026-07-18,1325,4812.0,True
116IAG,1086344,2026-07-18,1326,5897.5,True
116IAG,1086344,2026-07-18,1327,7502.1,True
116IAG,1086344,2026-07-18,1328,617.1,False
116IAG,1086344,2026-07-18,1329,623.1,False
116IAG,1086344,2026-07-18,1330,628.1,False
116IAG,1086344,2026-07-18,1331,629.1,False
116IAG,1086344,2026-07-18,1332,630.3,False
116IAG,1086344,2026-07-18,1333,630.1,False
116IAG,1086344,2026-07-18,1334,1555.5,False
116IAG,1086344,2026-07-18,1335,1824.0,False
116IAG,1086344,2026-07-18,1336,5771.7,True
116IAG,1086344,2026-07-18,1337,4342.4,True
116IAG,1086344,2026-07-18,1338,3246.9,True
116IAG,1086344,2026-07-18,1339,3193.5,True
116IAG,1086344,2026-07-18,1340,5503.5,True
116IAG,1086344,2026-07-18,1341,718.6,False
116IAG,1086344,2026-07-18,1342,644.1,False
116IAG,1086344,2026-07-18,1343,3836.3,True
116IAG,1086344,2026-07-18,1344,5068.0,True
116IAG,1086344,2026-07-18,1345,4977.4,True
116IAG,1086344,2026-07-18,1346,744.7,False
116IAG,1086344,2026-07-18,1347,645.1,False
116IAG,1086344,2026-07-18,1348,649.0,False
116IAG,1086344,2026-07-18,1349,5780.0,True
116IAG,1086344,2026-07-18,1350,6743.3,True
116IAG,1086344,2026-07-18,1351,4657.0,True
116IAG,1086344,2026-07-18,1352,4408.4,True
116IAG,1086344,2026-07-18,1353,5564.2,True
116IAG,1086344,2026-07-18,1354,4437.7,True
116IAG,1086344,2026-07-18,1355,4929.3,True
116IAG,1086344,2026-07-18,1356,4033.0,True
116IAG,1086344,2026-07-18,1357,2939.0,True
116IAG,1086344,2026-07-18,1358,3119.6,True
116IAG,1086344,2026-07-18,1359,6050.4,True
116IAG,1086344,2026-07-18,1360,3119.4,True
116IAG,1086344,2026-07-18,1361,6196.7,True
116IAG,1086344,2026-07-18,1362,4917.5,True
116IAG,1086344,2026-07-18,1363,8137.3,True
116IAG,1086344,2026-07-18,1364,6944.6,True
116IAG,1086344,2026-07-18,1365,899.8,False
116IAG,1086344,2026-07-18,1366,2175.0,False
116IAG,1086344,2026-07-18,1367,6322.4,True
116IAG,1086344,2026-07-18,1368,7161.1,True
116IAG,1086344,2026-07-18,1369,7406.4,True
116IAG,1086344,2026-07-18,1370,7038.9,True
116IAG,1086344,2026-07-18,1371,693.5,False
116IAG,1086344,2026-07-18,1372,9077.2,True
116IAG,1086344,2026-07-18,1373,7733.4,True
116IAG,1086344,2026-07-18,1374,8968.9,True
116IAG,1086344,2026-07-18,1375,1987.4,False
116IAG,1086344,2026-07-18,1376,6382.9,True
116IAG,1086344,2026-07-18,1377,6764.0,True
116IAG,1086344,2026-07-18,1378,6957.0,True
116IAG,1086344,2026-07-18,1379,6218.0,True
116IAG,1086344,2026-07-18,1380,6030.8,True
116IAG,1086344,2026-07-18,1381,3175.8,True
116IAG,1086344,2026-07-18,1382,6310.0,True
116IAG,1086344,2026-07-18,1383,4624.3,True
116IAG,1086344,2026-07-18,1384,6519.3,True
116IAG,1086344,2026-07-18,1385,7590.1,True
116IAG,1086344,2026-07-18,1386,3283.9,True
116IAG,1086344,2026-07-18,1387,6265.5,True
116IAG,1086344,2026-07-18,1388,7661.6,True
116IAG,1086344,2026-07-18,1389,2973.5,True
116IAG,1086344,2026-07-18,1390,3738.1,True
116IAG,1086344,2026-07-18,1391,4411.6,True
116IAG,1086344,2026-07-18,1392,2202.0,False
116IAG,1086344,2026-07-18,1393,652.0,False
116IAG,1086344,2026-07-18,1394,805.3,False
116IAG,1086344,2026-07-18,1395,3561.9,True
116IAG,1086344,2026-07-18,1396,3735.4,True
116IAG,1086344,2026-07-18,1397,4781.9,True
116IAG,1086344,2026-07-18,1398,5340.2,True
116IAG,1086344,2026-07-18,1399,7645.0,True
116IAG,1086344,2026-07-18,1400,7406.8,True
116IAG,1086344,2026-07-18,1401,8401.4,True
116IAG,1086344,2026-07-18,1402,5150.3,True
116IAG,1086344,2026-07-18,1403,7650.3,True
116IAG,1086344,2026-07-18,1404,2360.4,False
116IAG,1086344,2026-07-18,1405,7839.8,True
116IAG,1086344,2026-07-18,1406,9180.8,True
116IAG,1086344,2026-07-18,1407,7926.2,True
116IAG,1086344,2026-07-18,1408,7394.9,True
116IAG,1086344,2026-07-18,1409,8120.3,True
116IAG,1086344,2026-07-18,1410,5082.3,True
116IAG,1086344,2026-07-18,1411,4966.1,True
116IAG,1086344,2026-07-18,1412,5929.7,True
116IAG,1086344,2026-07-18,1413,5066.3,True
116IAG,1086344,2026-07-18,1414,7056.7,True
116IAG,1086344,2026-07-18,1415,654.7,False
116IAG,1086344,2026-07-18,1416,5642.7,True
116IAG,1086344,2026-07-18,1417,3131.3,True
116IAG,1086344,2026-07-18,1418,4428.8,True
116IAG,1086344,2026-07-18,1419,4175.3,True
116IAG,1086344,2026-07-18,1420,5378.6,True
116IAG,1086344,2026-07-18,1421,6341.0,True
116IAG,1086344,2026-07-18,1422,5707.0,True
116IAG,1086344,2026-07-18,1423,669.1,False
116IAG,1086344,2026-07-18,1424,674.2,False
116IAG,1086344,2026-07-18,1425,672.0,False
116IAG,1086344,2026-07-18,1426,677.0,False
116IAG,1086344,2026-07-18,1427,681.0,False
116IAG,1086344,2026-07-18,1428,2032.5,False
116IAG,1086344,2026-07-18,1429,3329.1,True
116IAG,1086344,2026-07-18,1430,656.1,False
116IAG,1086344,2026-07-18,1431,654.1,False
116IAG,1086344,2026-07-18,1432,653.1,False
116IAG,1086344,2026-07-18,1433,659.2,False
116IAG,1086344,2026-07-18,1434,659.1,False
116IAG,1086344,2026-07-18,1435,1018.6,False
116IAG,1086344,2026-07-18,1436,654.0,False
116IAG,1086344,2026-07-18,1437,658.1,False
116IAG,1086344,2026-07-18,1438,658.1,False
116IAG,1086344,2026-07-27,0,26703.0,True
116IAG,1086344,2026-07-27,1,41795.4,True
116IAG,1086344,2026-07-27,2,30361.2,True
116IAG,1086344,2026-07-27,3,3940.9,True
116IAG,1086344,2026-07-27,4,4328.9,True
116IAG,1086344,2026-07-27,5,618.8,False
116IAG,1086344,2026-07-27,6,685.3,False
116IAG,1086344,2026-07-27,7,588.3,False
116IAG,1086344,2026-07-27,8,25658.1,True
116IAG,1086344,2026-07-27,9,38345.3,True
116IAG,1086344,2026-07-27,10,1090.0,False
116IAG,1086344,2026-07-27,11,983.9,False
116IAG,1086344,2026-07-27,12,1802.3,False
116IAG,1086344,2026-07-27,13,730.4,False
116IAG,1086344,2026-07-27,14,1002.1,False
116IAG,1086344,2026-07-27,15,581.1,False
116IAG,1086344,2026-07-27,16,584.0,False
116IAG,1086344,2026-07-27,17,579.0,False
116IAG,1086344,2026-07-27,18,581.0,False
116IAG,1086344,2026-07-27,19,5638.8,True
116IAG,1086344,2026-07-27,20,4940.1,True
116IAG,1086344,2026-07-27,21,4693.8,True
116IAG,1086344,2026-07-27,22,3999.6,True
116IAG,1086344,2026-07-27,23,3801.0,True
116IAG,1086344,2026-07-27,24,3735.9,True
116IAG,1086344,2026-07-27,25,3607.7,True
116IAG,1086344,2026-07-27,26,5768.5,True
116IAG,1086344,2026-07-27,27,6378.6,True
116IAG,1086344,2026-07-27,28,6612.0,True
116IAG,1086344,2026-07-27,29,7132.9,True
116IAG,1086344,2026-07-27,30,3079.3,True
116IAG,1086344,2026-07-27,31,582.0,False
116IAG,1086344,2026-07-27,32,583.0,False
116IAG,1086344,2026-07-27,33,587.0,False
116IAG,1086344,2026-07-27,34,589.0,False
116IAG,1086344,2026-07-27,35,586.0,False
116IAG,1086344,2026-07-27,36,595.0,False
116IAG,1086344,2026-07-27,37,592.0,False
116IAG,1086344,2026-07-27,38,1941.5,False
116IAG,1086344,2026-07-27,39,4633.9,True
116IAG,1086344,2026-07-27,40,5763.7,True
116IAG,1086344,2026-07-27,41,3411.1,True
116IAG,1086344,2026-07-27,42,3690.9,True
116IAG,1086344,2026-07-27,43,7770.5,True
116IAG,1086344,2026-07-27,44,3347.8,True
116IAG,1086344,2026-07-27,45,9020.4,True
116IAG,1086344,2026-07-27,46,4519.0,True
116IAG,1086344,2026-07-27,47,4521.2,True
116IAG,1086344,2026-07-27,48,2073.6,False
116IAG,1086344,2026-07-27,103,4252.1,True
116IAG,1086344,2026-07-27,104,981.8,False
116IAG,1086344,2026-07-27,105,7171.5,True
116IAG,1086344,2026-07-27,106,8644.9,True
116IAG,1086344,2026-07-27,107,8651.0,True
116IAG,1086344,2026-07-27,108,6541.1,True
116IAG,1086344,2026-07-27,109,4057.7,True
116IAG,1086344,2026-07-27,110,5809.5,True
116IAG,1086344,2026-07-27,111,6893.3,True
116IAG,1086344,2026-07-27,112,608.1,False
116IAG,1086344,2026-07-27,113,604.1,False
116IAG,1086344,2026-07-27,114,604.1,False
116IAG,1086344,2026-07-27,115,607.0,False
116IAG,1086344,2026-07-27,116,607.0,False
116IAG,1086344,2026-07-27,117,604.1,False
116IAG,1086344,2026-07-27,118,605.1,False
116IAG,1086344,2026-07-27,119,611.0,False
116IAG,1086344,2026-07-27,120,608.0,False
116IAG,1086344,2026-07-27,121,603.1,False
116IAG,1086344,2026-07-27,122,605.1,False
116IAG,1086344,2026-07-27,123,613.0,False
116IAG,1086344,2026-07-27,124,601.0,False
116IAG,1086344,2026-07-27,125,604.0,False
116IAG,1086344,2026-07-27,126,603.1,False
116IAG,1086344,2026-07-27,127,599.0,False
116IAG,1086344,2026-07-27,149,6003.1,True
116IAG,1086344,2026-07-27,150,8022.3,True
116IAG,1086344,2026-07-27,151,6374.2,True
116IAG,1086344,2026-07-27,152,4203.8,True
116IAG,1086344,2026-07-27,153,6133.8,True
116IAG,1086344,2026-07-27,154,4684.8,True
116IAG,1086344,2026-07-27,155,6421.0,True
116IAG,1086344,2026-07-27,156,7430.6,True
116IAG,1086344,2026-07-27,157,616.1,False
116IAG,1086344,2026-07-27,158,612.0,False
116IAG,1086344,2026-07-27,159,621.0,False
116IAG,1086344,2026-07-27,160,620.0,False
116IAG,1086344,2026-07-27,161,6122.3,True
116IAG,1086344,2026-07-27,162,7238.8,True
116IAG,1086344,2026-07-27,163,3731.5,True
116IAG,1086344,2026-07-27,164,5065.1,True
116IAG,1086344,2026-07-27,165,4587.8,True
116IAG,1086344,2026-07-27,166,6002.4,True
116IAG,1086344,2026-07-27,167,5558.6,True
116IAG,1086344,2026-07-27,168,3782.0,True
116IAG,1086344,2026-07-27,169,7124.6,True
116IAG,1086344,2026-07-27,170,1326.2,False
116IAG,1086344,2026-07-27,171,628.0,False
116IAG,1086344,2026-07-27,172,662.5,False
116IAG,1086344,2026-07-27,173,2714.8,False
116IAG,1086344,2026-07-27,174,6577.2,True
116IAG,1086344,2026-07-27,175,2867.6,False
116IAG,1086344,2026-07-27,176,3889.2,True
116IAG,1086344,2026-07-27,177,6420.8,True
116IAG,1086344,2026-07-27,178,5163.5,True
116IAG,1086344,2026-07-27,179,7687.1,True
116IAG,1086344,2026-07-27,180,584.1,False
116IAG,1086344,2026-07-27,181,587.1,False
116IAG,1086344,2026-07-27,182,596.2,False
116IAG,1086344,2026-07-27,183,584.1,False
116IAG,1086344,2026-07-27,184,582.1,False
116IAG,1086344,2026-07-27,185,778.0,False
116IAG,1086344,2026-07-27,186,6739.2,True
116IAG,1086344,2026-07-27,187,7003.9,True
116IAG,1086344,2026-07-27,188,5668.4,True
116IAG,1086344,2026-07-27,189,3584.1,True
116IAG,1086344,2026-07-27,190,7785.9,True
116IAG,1086344,2026-07-27,191,5635.2,True
116IAG,1086344,2026-07-27,192,6348.9,True
116IAG,1086344,2026-07-27,193,6519.0,True
116IAG,1086344,2026-07-27,194,7159.8,True
116IAG,1086344,2026-07-27,195,6679.3,True
116IAG,1086344,2026-07-27,196,5487.0,True
116IAG,1086344,2026-07-27,197,5485.6,True
116IAG,1086344,2026-07-27,198,7247.8,True
116IAG,1086344,2026-07-27,199,826.8,False
116IAG,1086344,2026-07-27,200,628.1,False
116IAG,1086344,2026-07-27,201,626.0,False
116IAG,1086344,2026-07-27,202,788.4,False
116IAG,1086344,2026-07-27,203,633.2,False
116IAG,1086344,2026-07-27,204,1248.8,False
116IAG,1086344,2026-07-27,205,7771.8,True
116IAG,1086344,2026-07-27,206,5374.8,True
116IAG,1086344,2026-07-27,207,4878.8,True
116IAG,1086344,2026-07-27,208,3199.2,True
116IAG,1086344,2026-07-27,209,2576.3,False
116IAG,1086344,2026-07-27,210,628.2,False
116IAG,1086344,2026-07-27,211,5619.5,True
116IAG,1086344,2026-07-27,212,3983.8,True
116IAG,1086344,2026-07-27,213,5129.4,True
116IAG,1086344,2026-07-27,214,4304.6,True
116IAG,1086344,2026-07-27,215,4942.6,True
116IAG,1086344,2026-07-27,216,6301.8,True
116IAG,1086344,2026-07-27,217,3459.3,True
116IAG,1086344,2026-07-27,218,687.3,False
116IAG,1086344,2026-07-27,219,5270.6,True
116IAG,1086344,2026-07-27,220,3713.3,True
116IAG,1086344,2026-07-27,221,4699.2,True
116IAG,1086344,2026-07-27,222,661.1,False
116IAG,1086344,2026-07-27,223,2722.1,False
116IAG,1086344,2026-07-27,224,2973.6,True
116IAG,1086344,2026-07-27,225,5351.8,True
116IAG,1086344,2026-07-27,226,4052.6,True
116IAG,1086344,2026-07-27,227,6904.8,True
116IAG,1086344,2026-07-27,228,6393.0,True
116IAG,1086344,2026-07-27,229,4980.7,True
116IAG,1086344,2026-07-27,230,3924.7,True
116IAG,1086344,2026-07-27,231,4438.3,True
116IAG,1086344,2026-07-27,232,2697.0,False
116IAG,1086344,2026-07-27,233,5666.5,True
116IAG,1086344,2026-07-27,234,4790.9,True
116IAG,1086344,2026-07-27,235,7828.2,True
116IAG,1086344,2026-07-27,236,4039.9,True
116IAG,1086344,2026-07-27,237,4903.4,True
116IAG,1086344,2026-07-27,238,5461.6,True
116IAG,1086344,2026-07-27,239,9948.8,True
116IAG,1086344,2026-07-27,240,7473.8,True
116IAG,1086344,2026-07-27,241,5821.3,True
116IAG,1086344,2026-07-27,242,6805.5,True
116IAG,1086344,2026-07-27,243,4931.8,True
116IAG,1086344,2026-07-27,244,6311.9,True
116IAG,1086344,2026-07-27,245,619.1,False
116IAG,1086344,2026-07-27,246,618.3,False
116IAG,1086344,2026-07-27,247,2228.0,False
116IAG,1086344,2026-07-27,248,2400.5,False
116IAG,1086344,2026-07-27,249,1482.4,False
116IAG,1086344,2026-07-27,250,7103.0,True
116IAG,1086344,2026-07-27,251,6908.4,True
116IAG,1086344,2026-07-27,252,3116.1,True
116IAG,1086344,2026-07-27,253,644.1,False
116IAG,1086344,2026-07-27,254,4127.6,True
116IAG,1086344,2026-07-27,255,3904.4,True
116IAG,1086344,2026-07-27,256,4373.2,True
116IAG,1086344,2026-07-27,257,7826.3,True
116IAG,1086344,2026-07-27,258,1199.2,False
116IAG,1086344,2026-07-27,259,1350.8,False
116IAG,1086344,2026-07-27,260,5628.3,True
116IAG,1086344,2026-07-27,261,5097.3,True
116IAG,1086344,2026-07-27,262,7679.4,True
116IAG,1086344,2026-07-27,263,7651.6,True
116IAG,1086344,2026-07-27,264,4309.1,True
116IAG,1086344,2026-07-27,265,651.1,False
116IAG,1086344,2026-07-27,266,653.1,False
116IAG,1086344,2026-07-27,267,659.1,False
116IAG,1086344,2026-07-27,268,658.0,False
116IAG,1086344,2026-07-27,269,5541.3,True
116IAG,1086344,2026-07-27,270,5424.5,True
116IAG,1086344,2026-07-27,271,7208.0,True
116IAG,1086344,2026-07-27,272,8607.0,True
116IAG,1086344,2026-07-27,273,4101.6,True
116IAG,1086344,2026-07-27,274,4033.7,True
116IAG,1086344,2026-07-27,275,5565.0,True
116IAG,1086344,2026-07-27,276,7546.8,True
116IAG,1086344,2026-07-27,277,5335.1,True
116IAG,1086344,2026-07-27,278,3631.2,True
116IAG,1086344,2026-07-27,279,4454.3,True
116IAG,1086344,2026-07-27,280,2363.0,False
116IAG,1086344,2026-07-27,281,3253.3,True
116IAG,1086344,2026-07-27,282,5025.4,True
116IAG,1086344,2026-07-27,283,4276.4,True
116IAG,1086344,2026-07-27,284,8089.2,True
116IAG,1086344,2026-07-27,285,8547.3,True
116IAG,1086344,2026-07-27,286,4960.4,True
116IAG,1086344,2026-07-27,287,6772.0,True
116IAG,1086344,2026-07-27,288,1054.6,False
116IAG,1086344,2026-07-27,289,2143.2,False
116IAG,1086344,2026-07-27,290,7466.5,True
116IAG,1086344,2026-07-27,291,7049.3,True
116IAG,1086344,2026-07-27,292,8085.0,True
116IAG,1086344,2026-07-27,293,7825.8,True
116IAG,1086344,2026-07-27,294,5637.1,True
116IAG,1086344,2026-07-27,295,4720.4,True
116IAG,1086344,2026-07-27,296,3850.8,True
116IAG,1086344,2026-07-27,297,5222.2,True
116IAG,1086344,2026-07-27,298,6204.2,True
116IAG,1086344,2026-07-27,299,9557.9,True
116IAG,1086344,2026-07-27,300,3337.5,True
116IAG,1086344,2026-07-27,301,1533.0,False
116IAG,1086344,2026-07-27,302,1199.4,False
116IAG,1086344,2026-07-27,303,6193.8,True
116IAG,1086344,2026-07-27,304,7785.6,True
116IAG,1086344,2026-07-27,305,3710.0,True
116IAG,1086344,2026-07-27,306,4405.8,True
116IAG,1086344,2026-07-27,307,7282.6,True
116IAG,1086344,2026-07-27,308,4295.2,True
116IAG,1086344,2026-07-27,309,4437.6,True
116IAG,1086344,2026-07-27,310,6412.3,True
116IAG,1086344,2026-07-27,311,1545.0,False
116IAG,1086344,2026-07-27,312,1019.5,False
116IAG,1086344,2026-07-27,313,5023.8,True
116IAG,1086344,2026-07-27,314,6960.0,True
116IAG,1086344,2026-07-27,315,4990.1,True
116IAG,1086344,2026-07-27,316,6800.8,True
116IAG,1086344,2026-07-27,317,4119.6,True
116IAG,1086344,2026-07-27,318,3639.8,True
116IAG,1086344,2026-07-27,319,3633.0,True
116IAG,1086344,2026-07-27,320,8350.6,True
116IAG,1086344,2026-07-27,321,9613.2,True
116IAG,1086344,2026-07-27,322,5957.9,True
116IAG,1086344,2026-07-27,323,4488.3,True
116IAG,1086344,2026-07-27,324,5791.6,True
116IAG,1086344,2026-07-27,325,7022.8,True
116IAG,1086344,2026-07-27,326,4344.3,True
116IAG,1086344,2026-07-27,327,3625.5,True
116IAG,1086344,2026-07-27,328,5435.8,True
116IAG,1086344,2026-07-27,329,4191.9,True
116IAG,1086344,2026-07-27,330,4509.3,True
116IAG,1086344,2026-07-27,331,5285.1,True
116IAG,1086344,2026-07-27,332,7377.9,True
116IAG,1086344,2026-07-27,333,5922.2,True
116IAG,1086344,2026-07-27,334,3843.4,True
116IAG,1086344,2026-07-27,335,4178.9,True
116IAG,1086344,2026-07-27,336,648.1,False
116IAG,1086344,2026-07-27,337,652.1,False
116IAG,1086344,2026-07-27,338,7794.1,True
116IAG,1086344,2026-07-27,339,6293.6,True
116IAG,1086344,2026-07-27,340,5024.3,True
116IAG,1086344,2026-07-27,341,4488.0,True
116IAG,1086344,2026-07-27,342,6347.4,True
116IAG,1086344,2026-07-27,343,3842.4,True
116IAG,1086344,2026-07-27,344,8072.1,True
116IAG,1086344,2026-07-27,345,1584.7,False
116IAG,1086344,2026-07-27,346,636.0,False
116IAG,1086344,2026-07-27,347,637.1,False
116IAG,1086344,2026-07-27,348,639.1,False
116IAG,1086344,2026-07-27,349,697.2,False
116IAG,1086344,2026-07-27,350,642.0,False
116IAG,1086344,2026-07-27,351,641.2,False
116IAG,1086344,2026-07-27,352,641.0,False
116IAG,1086344,2026-07-27,353,643.0,False
116IAG,1086344,2026-07-27,354,640.2,False
116IAG,1086344,2026-07-27,355,639.1,False
116IAG,1086344,2026-07-27,356,1616.1,False
116IAG,1086344,2026-07-27,357,648.1,False
116IAG,1086344,2026-07-27,358,647.2,False
116IAG,1086344,2026-07-27,359,649.1,False
116IAG,1086344,2026-07-27,360,647.1,False
116IAG,1086344,2026-07-27,361,646.1,False
116IAG,1086344,2026-08-05,0,3645.5,True
116IAG,1086344,2026-08-05,1,649.0,False
116IAG,1086344,2026-08-05,2,641.1,False
116IAG,1086344,2026-08-05,3,632.0,False
116IAG,1086344,2026-08-05,4,631.0,False
118IAG,1086564,2026-07-27,0,4354.6,True
118IAG,1086564,2026-07-27,2,4347.8,True
118IAG,1086564,2026-07-27,3,1098.1,False
118IAG,1086564,2026-07-27,4,1074.0,False
118IAG,1086564,2026-07-27,12,4368.1,True
118IAG,1086564,2026-07-27,13,1027.1,False
118IAG,1086564,2026-07-27,16,4382.4,True
118IAG,1086564,2026-07-27,18,4371.4,True
118IAG,1086564,2026-07-27,19,4377.0,True
118IAG,1086564,2026-07-27,21,4384.7,True
118IAG,1086564,2026-07-27,29,4381.6,True
118IAG,1086564,2026-07-27,30,4385.3,True
118IAG,1086564,2026-07-27,31,4384.2,True
118IAG,1086564,2026-07-27,32,4389.5,True
118IAG,1086564,2026-07-27,33,4380.7,True
118IAG,1086564,2026-07-27,34,4386.2,True
