vehicle_id,device_id,ride_date,timestamp,battery_1_soc_pct,battery_2_soc_pct
116IAG,1086344,2026-07-27,2026-07-27T20:18:06.469000,25.0,88.0
116IAG,1086344,2026-07-27,2026-07-27T20:19:03.869000,24.0,88.0
116IAG,1086344,2026-07-27,2026-07-27T20:20:27.388000,23.0,88.0
116IAG,1086344,2026-07-27,2026-07-27T20:22:17.469000,22.0,88.0
116IAG,1086344,2026-07-27,2026-07-27T20:23:27.369000,21.0,88.0
116IAG,1086344,2026-07-27,2026-07-27T20:24:25.775000,20.0,88.0
116IAG,1086344,2026-07-27,2026-07-27T20:24:29.969000,20.0,87.0
116IAG,1086344,2026-07-27,2026-07-27T20:25:43.680000,20.0,86.0
116IAG,1086344,2026-07-27,2026-07-27T20:26:53.469000,20.0,85.0
116IAG,1086344,2026-07-27,2026-07-27T20:27:47.069000,20.0,84.0
116IAG,1086344,2026-07-27,2026-07-27T20:29:16.871000,20.0,83.0
116IAG,1086344,2026-07-27,2026-07-27T20:31:03.269000,20.0,82.0
116IAG,1086344,2026-07-27,2026-07-27T20:33:10.169000,20.0,81.0
116IAG,1086344,2026-07-27,2026-07-27T20:36:16.769000,20.0,
116IAG,1086344,2026-07-27,2026-07-27T20:36:16.980000,,
116IAG,1086344,2026-07-27,2026-07-27T20:37:09.869000,,81.0
116IAG,1086344,2026-07-27,2026-07-27T20:37:10.469000,20.0,81.0
116IAG,1086344,2026-07-27,2026-07-27T20:38:34.283000,20.0,80.0
116IAG,1086344,2026-07-27,2026-07-27T20:39:53.577000,20.0,79.0
116IAG,1086344,2026-07-27,2026-07-27T20:41:06.771000,20.0,78.0
116IAG,1086344,2026-07-27,2026-07-27T20:42:05.972000,20.0,77.0
116IAG,1086344,2026-07-27,2026-07-27T20:43:26.189000,20.0,76.0
116IAG,1086344,2026-07-27,2026-07-27T20:44:26.478000,20.0,75.0
116IAG,1086344,2026-07-27,2026-07-27T20:45:54.274000,20.0,74.0
116IAG,1086344,2026-07-27,2026-07-27T20:46:52.379000,20.0,73.0
116IAG,1086344,2026-07-27,2026-07-27T20:51:47.884000,20.0,72.0
116IAG,1086344,2026-07-27,2026-07-27T20:52:55.676000,20.0,71.0
116IAG,1086344,2026-07-27,2026-07-27T20:54:36.969000,20.0,70.0
116IAG,1086344,2026-07-27,2026-07-27T20:55:49.174000,20.0,69.0
116IAG,1086344,2026-07-27,2026-07-27T20:56:45.374000,20.0,68.0
116IAG,1086344,2026-07-27,2026-07-27T20:59:26.269000,,68.0
116IAG,1086344,2026-07-27,2026-07-27T20:59:26.381000,,
116IAG,1086344,2026-07-27,2026-07-27T21:00:28.169000,20.0,68.0
116IAG,1086344,2026-07-27,2026-07-27T21:02:29.080000,20.0,67.0
116IAG,1086344,2026-07-27,2026-07-27T21:03:33.769000,20.0,66.0
116IAG,1086344,2026-07-27,2026-07-27T21:05:04.069000,20.0,65.0
116IAG,1086344,2026-07-27,2026-07-27T21:07:10.981000,20.0,64.0
116IAG,1086344,2026-07-27,2026-07-27T21:08:22.781000,20.0,63.0
116IAG,1086344,2026-07-27,2026-07-27T21:09:47.476000,20.0,62.0
116IAG,1086344,2026-07-27,2026-07-27T21:11:13.069000,,62.0
116IAG,1086344,2026-07-27,2026-07-27T21:11:21.291000,,61.0
116IAG,1086344,2026-07-27,2026-07-27T21:12:17.569000,,60.0
116IAG,1086344,2026-07-27,2026-07-27T21:13:34.269000,,59.0
116IAG,1086344,2026-07-27,2026-07-27T21:14:38.469000,,58.0
116IAG,1086344,2026-07-27,2026-07-27T21:15:43.169000,,57.0
116IAG,1086344,2026-07-27,2026-07-27T21:17:26.069000,,56.0
116IAG,1086344,2026-07-27,2026-07-27T21:19:13.369000,,55.0
116IAG,1086344,2026-07-27,2026-07-27T21:20:26.169000,,54.0
116IAG,1086344,2026-07-27,2026-07-27T21:22:53.074000,,53.0
116IAG,1086344,2026-07-27,2026-07-27T21:24:12.393000,,
116IAG,1086344,2026-07-27,2026-07-27T21:25:30.069000,,53.0
116IAG,1086344,2026-07-27,2026-07-27T21:26:24.669000,,52.0
116IAG,1086344,2026-07-27,2026-07-27T21:27:59.969000,,51.0
116IAG,1086344,2026-07-27,2026-07-27T21:29:27.273000,,50.0
116IAG,1086344,2026-07-27,2026-07-27T21:30:28.484000,,49.0
116IAG,1086344,2026-07-27,2026-07-27T21:32:21.872000,,
116IAG,1086344,2026-08-05,2026-08-05T07:25:10.878000,,
118IAG,1086564,2026-07-27,2026-07-27T09:59:34.871000,99.0,99.0
118IAG,1086564,2026-07-27,2026-07-27T09:59:36.177000,99.0,
118IAG,1086564,2026-07-27,2026-07-27T09:59:37.260000,,
118IAG,1086564,2026-07-27,2026-07-27T09:59:39.960000,99.0,
118IAG,1086564,2026-07-27,2026-07-27T09:59:40.264000,99.0,99.0
118IAG,1086564,2026-07-27,2026-07-27T09:59:42.460000,,99.0
118IAG,1086564,2026-07-27,2026-07-27T10:01:53.759000,,100.0
118IAG,1086564,2026-07-27,2026-07-27T10:03:54.357000,,
118IAG,1086564,2026-07-27,2026-07-27T10:03:54.565000,,100.0
118IAG,1086564,2026-07-27,2026-07-27T10:04:05.557000,,
118IAG,1086564,2026-07-27,2026-07-27T10:04:05.657000,,100.0
118IAG,1086564,2026-07-27,2026-07-27T10:16:19.202000,,
118IAG,1086564,2026-07-27,2026-07-27T12:58:01.764000,100.0,
118IAG,1086564,2026-07-27,2026-07-27T13:04:41.569000,99.0,
118IAG,1086564,2026-07-27,2026-07-27T13:05:51.369000,98.0,
118IAG,1086564,2026-07-27,2026-07-27T13:07:13.088000,97.0,
118IAG,1086564,2026-07-27,2026-07-27T13:09:09.764000,,
118IAG,1086564,2026-07-27,2026-07-27T13:11:10.766000,97.0,
118IAG,1086564,2026-07-27,2026-07-27T13:12:21.158000,96.0,
118IAG,1086564,2026-07-27,2026-07-27T13:13:25.875000,95.0,
118IAG,1086564,2026-07-27,2026-07-27T13:14:45.658000,94.0,
118IAG,1086564,2026-07-27,2026-07-27T13:16:49.058000,93.0,
118IAG,1086564,2026-07-27,2026-07-27T13:19:01.765000,,
118IAG,1086564,2026-07-27,2026-07-27T13:20:43.769000,93.0,
118IAG,1086564,2026-07-27,2026-07-27T13:21:50.957000,92.0,
118IAG,1086564,2026-07-27,2026-07-27T13:25:09.159000,91.0,
118IAG,1086564,2026-07-27,2026-07-27T13:29:33.571000,90.0,
118IAG,1086564,2026-07-27,2026-07-27T13:30:50.857000,89.0,
118IAG,1086564,2026-07-27,2026-07-27T13:32:18.663000,88.0,
118IAG,1086564,2026-07-27,2026-07-27T13:33:32.064000,,
118IAG,1086564,2026-07-27,2026-07-27T13:44:54.767000,84.0,
118IAG,1086564,2026-07-27,2026-07-27T13:45:44.758000,,
118IAG,1086564,2026-07-27,2026-07-27T13:50:38.132000,82.0,
118IAG,1086564,2026-07-27,2026-07-27T13:51:39.767000,,
118IAG,1086564,2026-07-27,2026-07-27T13:53:09.769000,82.0,
118IAG,1086564,2026-07-27,2026-07-27T13:54:15.758000,81.0,
118IAG,1086564,2026-07-27,2026-07-27T13:55:38.058000,80.0,
118IAG,1086564,2026-07-27,2026-07-27T13:57:01.773000,79.0,
118IAG,1086564,2026-07-27,2026-07-27T13:58:41.658000,78.0,
118IAG,1086564,2026-07-27,2026-07-27T13:59:33.264000,77.0,
118IAG,1086564,2026-07-27,2026-07-27T14:00:48.558000,76.0,
118IAG,1086564,2026-07-27,2026-07-27T14:02:46.958000,75.0,
118IAG,1086564,2026-07-27,2026-07-27T14:09:50.859000,74.0,
118IAG,1086564,2026-07-27,2026-07-27T14:12:42.770000,,
118IAG,1086564,2026-07-27,2026-07-27T14:13:43.880000,74.0,
118IAG,1086564,2026-07-27,2026-07-27T14:13:53.766000,73.0,
118IAG,1086564,2026-07-27,2026-07-27T14:14:46.177000,,
118IAG,1086564,2026-07-27,2026-07-27T14:14:46.388000,73.0,
118IAG,1086564,2026-07-27,2026-07-27T14:14:49.790000,,
118IAG,1086564,2026-07-27,2026-07-27T14:14:49.866000,73.0,
118IAG,1086564,2026-07-27,2026-07-27T14:15:38.566000,72.0,
118IAG,1086564,2026-07-27,2026-07-27T14:17:21.876000,71.0,
118IAG,1086564,2026-07-27,2026-07-27T14:19:10.358000,,
118IAG,1086564,2026-07-27,2026-07-27T14:39:22.157000,71.0,
118IAG,1086564,2026-07-27,2026-07-27T14:41:20.558000,70.0,
118IAG,1086564,2026-07-27,2026-07-27T14:42:59.457000,69.0,
118IAG,1086564,2026-07-27,2026-07-27T14:44:11.157000,68.0,
118IAG,1086564,2026-07-27,2026-07-27T14:48:06.057000,67.0,
118IAG,1086564,2026-07-27,2026-07-27T14:48:59.257000,66.0,
118IAG,1086564,2026-07-27,2026-07-27T14:50:16.460000,65.0,
118IAG,1086564,2026-07-27,2026-07-27T14:51:42.774000,,
118IAG,1086564,2026-07-27,2026-07-27T14:52:48.774000,65.0,
118IAG,1086564,2026-07-27,2026-07-27T14:59:11.875000,61.0,
118IAG,1086564,2026-07-27,2026-07-27T14:59:18.676000,,
118IAG,1086564,2026-07-27,2026-07-27T14:59:19.069000,61.0,
118IAG,1086564,2026-07-27,2026-07-27T14:59:27.569000,60.0,
118IAG,1086564,2026-07-27,2026-07-27T14:59:45.669000,,
118IAG,1086564,2026-07-27,2026-07-27T14:59:46.169000,60.0,
118IAG,1086564,2026-07-27,2026-07-27T15:01:46.473000,,
118IAG,1086564,2026-07-27,2026-07-27T15:03:40.776000,60.0,
118IAG,1086564,2026-07-27,2026-07-27T15:03:41.658000,59.0,
118IAG,1086564,2026-07-27,2026-07-27T15:03:57.258000,,
118IAG,1086564,2026-07-27,2026-07-27T15:03:58.258000,59.0,
118IAG,1086564,2026-07-27,2026-07-27T15:04:13.658000,,
118IAG,1086564,2026-07-27,2026-07-27T15:04:14.458000,59.0,
118IAG,1086564,2026-07-27,2026-07-27T15:04:21.970000,,
118IAG,1086564,2026-07-27,2026-07-27T15:04:22.358000,59.0,
118IAG,1086564,2026-07-27,2026-07-27T15:04:24.878000,,
118IAG,1086564,2026-07-27,2026-07-27T15:04:26.858000,59.0,
118IAG,1086564,2026-07-27,2026-07-27T15:04:56.363000,58.0,
118IAG,1086564,2026-07-27,2026-07-27T15:06:30.758000,57.0,
118IAG,1086564,2026-07-27,2026-07-27T15:06:59.058000,,
118IAG,1086564,2026-07-27,2026-07-27T15:06:59.373000,57.0,
118IAG,1086564,2026-07-27,2026-07-27T15:07:43.958000,56.0,
118IAG,1086564,2026-07-27,2026-07-27T15:09:11.258000,55.0,
118IAG,1086564,2026-07-27,2026-07-27T15:10:18.458000,54.0,
118IAG,1086564,2026-07-27,2026-07-27T15:11:22.790000,,
118IAG,1086564,2026-07-27,2026-07-27T15:11:38.772000,100.0,100.0
118IAG,1086564,2026-07-27,2026-07-27T15:11:41.257000,100.0,
118IAG,1086564,2026-07-27,2026-07-27T15:19:18.870000,99.0,
118IAG,1086564,2026-07-27,2026-07-27T15:20:34.179000,98.0,
118IAG,1086564,2026-07-27,2026-07-27T15:22:05.968000,97.0,
118IAG,1086564,2026-07-27,2026-07-27T15:23:15.675000,96.0,
118IAG,1086564,2026-07-27,2026-07-27T15:25:19.776000,,
118IAG,1086564,2026-07-27,2026-07-27T15:26:26.779000,96.0,
118IAG,1086564,2026-07-27,2026-07-27T15:26:45.571000,,
118IAG,1086564,2026-07-27,2026-07-27T15:26:45.957000,96.0,
118IAG,1086564,2026-07-27,2026-07-27T15:26:49.558000,,
118IAG,1086564,2026-07-27,2026-07-27T15:26:49.970000,96.0,
118IAG,1086564,2026-07-27,2026-07-27T15:27:16.958000,,
118IAG,1086564,2026-07-27,2026-07-27T15:27:21.058000,96.0,
118IAG,1086564,2026-07-27,2026-07-27T15:27:23.557000,,
118IAG,1086564,2026-07-27,2026-07-27T15:27:23.666000,95.0,
118IAG,1086564,2026-07-27,2026-07-27T15:28:50.975000,94.0,
118IAG,1086564,2026-07-27,2026-07-27T15:30:09.658000,93.0,
118IAG,1086564,2026-07-27,2026-07-27T15:33:53.565000,92.0,
118IAG,1086564,2026-07-27,2026-07-27T15:35:55.465000,91.0,
118IAG,1086564,2026-07-27,2026-07-27T15:37:20.278000,90.0,
118IAG,1086564,2026-07-27,2026-07-27T15:39:16.574000,89.0,
118IAG,1086564,2026-07-27,2026-07-27T15:41:07.157000,,
118IAG,1086564,2026-07-27,2026-07-27T15:42:12.874000,89.0,
118IAG,1086564,2026-07-27,2026-07-27T15:43:25.571000,88.0,
118IAG,1086564,2026-07-27,2026-07-27T15:45:55.658000,87.0,
118IAG,1086564,2026-07-27,2026-07-27T15:48:32.779000,,
118IAG,1086564,2026-07-27,2026-07-27T15:49:26.158000,87.0,
118IAG,1086564,2026-07-27,2026-07-27T15:50:40.458000,86.0,
118IAG,1086564,2026-07-27,2026-07-27T15:52:03.658000,85.0,
118IAG,1086564,2026-07-27,2026-07-27T15:53:32.958000,84.0,
118IAG,1086564,2026-07-27,2026-07-27T15:55:11.858000,83.0,
118IAG,1086564,2026-07-27,2026-07-27T16:00:33.458000,82.0,
118IAG,1086564,2026-07-27,2026-07-27T16:03:30.373000,,
118IAG,1086564,2026-07-27,2026-07-27T16:03:30.458000,82.0,
122IAG,16113772,2026-07-30,2026-07-30T04:38:43.888000,,
122IAG,16113772,2026-07-30,2026-07-30T10:03:03.841000,100.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T10:03:05.853000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T10:03:18.153000,100.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T10:05:28.953000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T10:05:29.253000,,
122IAG,16113772,2026-07-30,2026-07-30T10:05:40.364000,100.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T10:08:47.653000,100.0,99.0
122IAG,16113772,2026-07-30,2026-07-30T10:09:31.753000,100.0,98.0
122IAG,16113772,2026-07-30,2026-07-30T10:10:54.253000,100.0,97.0
122IAG,16113772,2026-07-30,2026-07-30T10:12:29.353000,100.0,96.0
122IAG,16113772,2026-07-30,2026-07-30T10:13:31.953000,100.0,95.0
122IAG,16113772,2026-07-30,2026-07-30T10:14:33.263000,,
122IAG,16113772,2026-07-30,2026-07-30T10:14:33.653000,100.0,95.0
122IAG,16113772,2026-07-30,2026-07-30T10:15:36.062000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T10:15:36.653000,,
122IAG,16113772,2026-07-30,2026-07-30T10:17:26.669000,100.0,95.0
122IAG,16113772,2026-07-30,2026-07-30T10:17:45.153000,100.0,94.0
122IAG,16113772,2026-07-30,2026-07-30T10:18:56.753000,100.0,93.0
122IAG,16113772,2026-07-30,2026-07-30T10:20:38.353000,100.0,92.0
122IAG,16113772,2026-07-30,2026-07-30T10:21:30.862000,100.0,91.0
122IAG,16113772,2026-07-30,2026-07-30T10:23:27.553000,,
122IAG,16113772,2026-07-30,2026-07-30T10:25:12.953000,100.0,91.0
122IAG,16113772,2026-07-30,2026-07-30T10:25:50.453000,100.0,90.0
122IAG,16113772,2026-07-30,2026-07-30T10:27:21.760000,100.0,89.0
122IAG,16113772,2026-07-30,2026-07-30T10:27:24.753000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T10:27:25.053000,100.0,89.0
122IAG,16113772,2026-07-30,2026-07-30T10:28:17.063000,100.0,88.0
122IAG,16113772,2026-07-30,2026-07-30T10:28:32.553000,,
122IAG,16113772,2026-07-30,2026-07-30T10:28:32.655000,,88.0
122IAG,16113772,2026-07-30,2026-07-30T10:28:32.753000,100.0,88.0
122IAG,16113772,2026-07-30,2026-07-30T10:29:53.159000,100.0,87.0
122IAG,16113772,2026-07-30,2026-07-30T10:31:06.271000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T10:31:06.353000,,
122IAG,16113772,2026-07-30,2026-07-30T10:32:06.353000,100.0,87.0
122IAG,16113772,2026-07-30,2026-07-30T10:32:59.953000,100.0,86.0
122IAG,16113772,2026-07-30,2026-07-30T10:35:08.072000,100.0,85.0
122IAG,16113772,2026-07-30,2026-07-30T10:36:05.053000,100.0,84.0
122IAG,16113772,2026-07-30,2026-07-30T10:37:56.666000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T10:37:56.753000,,
122IAG,16113772,2026-07-30,2026-07-30T10:39:04.453000,100.0,84.0
122IAG,16113772,2026-07-30,2026-07-30T10:40:20.455000,100.0,83.0
122IAG,16113772,2026-07-30,2026-07-30T10:41:08.053000,100.0,82.0
122IAG,16113772,2026-07-30,2026-07-30T10:42:05.053000,100.0,81.0
122IAG,16113772,2026-07-30,2026-07-30T10:42:57.653000,,
122IAG,16113772,2026-07-30,2026-07-30T10:42:57.753000,,81.0
122IAG,16113772,2026-07-30,2026-07-30T10:42:58.053000,100.0,81.0
122IAG,16113772,2026-07-30,2026-07-30T10:43:46.053000,,81.0
122IAG,16113772,2026-07-30,2026-07-30T10:43:46.158000,,
122IAG,16113772,2026-07-30,2026-07-30T10:47:04.053000,100.0,81.0
122IAG,16113772,2026-07-30,2026-07-30T10:48:15.671000,100.0,80.0
122IAG,16113772,2026-07-30,2026-07-30T10:50:25.253000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T10:50:25.362000,,
122IAG,16113772,2026-07-30,2026-07-30T10:51:38.553000,100.0,80.0
122IAG,16113772,2026-07-30,2026-07-30T10:52:06.053000,100.0,79.0
122IAG,16113772,2026-07-30,2026-07-30T10:53:21.674000,100.0,78.0
122IAG,16113772,2026-07-30,2026-07-30T10:54:35.953000,,
122IAG,16113772,2026-07-30,2026-07-30T10:54:37.270000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T10:54:39.953000,,
122IAG,16113772,2026-07-30,2026-07-30T10:54:40.253000,100.0,78.0
122IAG,16113772,2026-07-30,2026-07-30T10:54:45.853000,,
122IAG,16113772,2026-07-30,2026-07-30T10:54:46.253000,100.0,78.0
122IAG,16113772,2026-07-30,2026-07-30T10:54:47.753000,100.0,77.0
122IAG,16113772,2026-07-30,2026-07-30T10:56:24.859000,100.0,76.0
122IAG,16113772,2026-07-30,2026-07-30T10:57:47.653000,,
122IAG,16113772,2026-07-30,2026-07-30T10:57:48.277000,,76.0
122IAG,16113772,2026-07-30,2026-07-30T10:57:48.557000,100.0,76.0
122IAG,16113772,2026-07-30,2026-07-30T10:58:47.959000,100.0,75.0
122IAG,16113772,2026-07-30,2026-07-30T10:59:50.071000,100.0,74.0
122IAG,16113772,2026-07-30,2026-07-30T11:01:07.055000,100.0,73.0
122IAG,16113772,2026-07-30,2026-07-30T11:03:08.653000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:03:08.753000,,
122IAG,16113772,2026-07-30,2026-07-30T11:06:06.453000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:06:06.567000,100.0,73.0
122IAG,16113772,2026-07-30,2026-07-30T11:06:23.553000,100.0,72.0
122IAG,16113772,2026-07-30,2026-07-30T11:07:06.553000,100.0,71.0
122IAG,16113772,2026-07-30,2026-07-30T11:08:00.157000,100.0,70.0
122IAG,16113772,2026-07-30,2026-07-30T11:09:16.653000,100.0,69.0
122IAG,16113772,2026-07-30,2026-07-30T11:09:38.153000,,69.0
122IAG,16113772,2026-07-30,2026-07-30T11:09:41.853000,100.0,69.0
122IAG,16113772,2026-07-30,2026-07-30T11:10:23.753000,100.0,68.0
122IAG,16113772,2026-07-30,2026-07-30T11:11:41.853000,100.0,67.0
122IAG,16113772,2026-07-30,2026-07-30T11:13:15.959000,,
122IAG,16113772,2026-07-30,2026-07-30T11:13:16.353000,100.0,67.0
122IAG,16113772,2026-07-30,2026-07-30T11:13:46.053000,,
122IAG,16113772,2026-07-30,2026-07-30T11:13:46.453000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:13:46.953000,100.0,67.0
122IAG,16113772,2026-07-30,2026-07-30T11:13:54.956000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:13:55.353000,,
122IAG,16113772,2026-07-30,2026-07-30T11:15:08.253000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:15:08.753000,100.0,67.0
122IAG,16113772,2026-07-30,2026-07-30T11:15:50.753000,100.0,66.0
122IAG,16113772,2026-07-30,2026-07-30T11:17:17.353000,100.0,65.0
122IAG,16113772,2026-07-30,2026-07-30T11:18:43.857000,100.0,64.0
122IAG,16113772,2026-07-30,2026-07-30T11:20:24.953000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:20:25.453000,,
122IAG,16113772,2026-07-30,2026-07-30T11:22:04.153000,100.0,64.0
122IAG,16113772,2026-07-30,2026-07-30T11:22:43.253000,100.0,63.0
122IAG,16113772,2026-07-30,2026-07-30T11:24:16.353000,100.0,62.0
122IAG,16113772,2026-07-30,2026-07-30T11:25:05.353000,100.0,61.0
122IAG,16113772,2026-07-30,2026-07-30T11:27:19.453000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:27:19.953000,,
122IAG,16113772,2026-07-30,2026-07-30T11:29:31.053000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:29:31.172000,100.0,61.0
122IAG,16113772,2026-07-30,2026-07-30T11:30:46.153000,100.0,60.0
122IAG,16113772,2026-07-30,2026-07-30T11:31:42.753000,100.0,59.0
122IAG,16113772,2026-07-30,2026-07-30T11:33:07.273000,100.0,58.0
122IAG,16113772,2026-07-30,2026-07-30T11:34:10.371000,100.0,57.0
122IAG,16113772,2026-07-30,2026-07-30T11:34:51.353000,100.0,56.0
122IAG,16113772,2026-07-30,2026-07-30T11:35:52.966000,100.0,55.0
122IAG,16113772,2026-07-30,2026-07-30T11:36:57.553000,100.0,54.0
122IAG,16113772,2026-07-30,2026-07-30T11:37:55.066000,100.0,53.0
122IAG,16113772,2026-07-30,2026-07-30T11:39:48.653000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:39:48.965000,,
122IAG,16113772,2026-07-30,2026-07-30T11:45:06.653000,100.0,53.0
122IAG,16113772,2026-07-30,2026-07-30T11:46:15.653000,100.0,52.0
122IAG,16113772,2026-07-30,2026-07-30T11:47:15.253000,100.0,51.0
122IAG,16113772,2026-07-30,2026-07-30T11:48:06.261000,100.0,50.0
122IAG,16113772,2026-07-30,2026-07-30T11:49:39.353000,100.0,49.0
122IAG,16113772,2026-07-30,2026-07-30T11:51:16.453000,100.0,48.0
122IAG,16113772,2026-07-30,2026-07-30T11:52:21.553000,100.0,47.0
122IAG,16113772,2026-07-30,2026-07-30T11:53:20.053000,100.0,46.0
122IAG,16113772,2026-07-30,2026-07-30T11:54:52.653000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:54:52.963000,,
122IAG,16113772,2026-07-30,2026-07-30T11:56:32.753000,100.0,46.0
122IAG,16113772,2026-07-30,2026-07-30T11:57:30.367000,100.0,45.0
122IAG,16113772,2026-07-30,2026-07-30T11:58:21.953000,100.0,44.0
122IAG,16113772,2026-07-30,2026-07-30T11:59:47.463000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T11:59:47.553000,,
122IAG,16113772,2026-07-30,2026-07-30T12:00:16.772000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:00:17.261000,100.0,44.0
122IAG,16113772,2026-07-30,2026-07-30T12:01:13.553000,100.0,43.0
122IAG,16113772,2026-07-30,2026-07-30T12:03:24.253000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:03:24.853000,,
122IAG,16113772,2026-07-30,2026-07-30T12:04:42.660000,100.0,43.0
122IAG,16113772,2026-07-30,2026-07-30T12:04:48.153000,100.0,42.0
122IAG,16113772,2026-07-30,2026-07-30T12:05:14.053000,,
122IAG,16113772,2026-07-30,2026-07-30T12:05:14.153000,,42.0
122IAG,16113772,2026-07-30,2026-07-30T12:05:14.253000,100.0,42.0
122IAG,16113772,2026-07-30,2026-07-30T12:05:49.053000,,
122IAG,16113772,2026-07-30,2026-07-30T12:05:49.153000,,42.0
122IAG,16113772,2026-07-30,2026-07-30T12:05:49.353000,100.0,42.0
122IAG,16113772,2026-07-30,2026-07-30T12:06:24.053000,,
122IAG,16113772,2026-07-30,2026-07-30T12:06:24.253000,,41.0
122IAG,16113772,2026-07-30,2026-07-30T12:06:24.553000,100.0,41.0
122IAG,16113772,2026-07-30,2026-07-30T12:06:59.053000,,
122IAG,16113772,2026-07-30,2026-07-30T12:06:59.176000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:06:59.253000,100.0,41.0
122IAG,16113772,2026-07-30,2026-07-30T12:08:09.153000,,
122IAG,16113772,2026-07-30,2026-07-30T12:08:09.353000,,41.0
122IAG,16113772,2026-07-30,2026-07-30T12:08:09.453000,100.0,41.0
122IAG,16113772,2026-07-30,2026-07-30T12:08:23.867000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:08:23.953000,,
122IAG,16113772,2026-07-30,2026-07-30T12:11:13.653000,100.0,41.0
122IAG,16113772,2026-07-30,2026-07-30T12:11:31.167000,100.0,40.0
122IAG,16113772,2026-07-30,2026-07-30T12:11:39.153000,,
122IAG,16113772,2026-07-30,2026-07-30T12:11:39.269000,100.0,40.0
122IAG,16113772,2026-07-30,2026-07-30T12:12:14.172000,,
122IAG,16113772,2026-07-30,2026-07-30T12:12:14.253000,,40.0
122IAG,16113772,2026-07-30,2026-07-30T12:12:14.458000,100.0,40.0
122IAG,16113772,2026-07-30,2026-07-30T12:12:15.753000,100.0,39.0
122IAG,16113772,2026-07-30,2026-07-30T12:12:49.153000,,
122IAG,16113772,2026-07-30,2026-07-30T12:12:49.265000,,39.0
122IAG,16113772,2026-07-30,2026-07-30T12:12:49.553000,100.0,39.0
122IAG,16113772,2026-07-30,2026-07-30T12:13:14.259000,100.0,38.0
122IAG,16113772,2026-07-30,2026-07-30T12:13:24.153000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:13:24.359000,100.0,38.0
122IAG,16113772,2026-07-30,2026-07-30T12:13:59.053000,,
122IAG,16113772,2026-07-30,2026-07-30T12:13:59.372000,100.0,38.0
122IAG,16113772,2026-07-30,2026-07-30T12:14:34.153000,,
122IAG,16113772,2026-07-30,2026-07-30T12:14:34.353000,,38.0
122IAG,16113772,2026-07-30,2026-07-30T12:14:34.453000,100.0,38.0
122IAG,16113772,2026-07-30,2026-07-30T12:15:09.053000,,
122IAG,16113772,2026-07-30,2026-07-30T12:15:09.153000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:15:09.353000,100.0,38.0
122IAG,16113772,2026-07-30,2026-07-30T12:15:44.053000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:15:46.553000,,
122IAG,16113772,2026-07-30,2026-07-30T12:16:54.158000,100.0,38.0
122IAG,16113772,2026-07-30,2026-07-30T12:17:29.153000,,
122IAG,16113772,2026-07-30,2026-07-30T12:17:29.262000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:17:29.653000,100.0,38.0
122IAG,16113772,2026-07-30,2026-07-30T12:17:35.153000,100.0,37.0
122IAG,16113772,2026-07-30,2026-07-30T12:18:04.163000,,37.0
122IAG,16113772,2026-07-30,2026-07-30T12:18:04.353000,100.0,37.0
122IAG,16113772,2026-07-30,2026-07-30T12:18:21.675000,100.0,36.0
122IAG,16113772,2026-07-30,2026-07-30T12:19:37.753000,100.0,35.0
122IAG,16113772,2026-07-30,2026-07-30T12:19:58.154000,,
122IAG,16113772,2026-07-30,2026-07-30T12:20:00.771000,,35.0
122IAG,16113772,2026-07-30,2026-07-30T12:20:00.853000,100.0,35.0
122IAG,16113772,2026-07-30,2026-07-30T12:20:04.953000,,
122IAG,16113772,2026-07-30,2026-07-30T12:20:05.253000,,35.0
122IAG,16113772,2026-07-30,2026-07-30T12:20:05.353000,100.0,35.0
